imdb_id,titleType,Title,originalTitle,startYear,endYear,runtimeMinutes,genres,imdb_rating,imdb_no_votes,Streamer,directors,writers,Age,imdb_id2,tmdb_id
tt1856010,tvSeries,House of Cards,House of Cards,2013,2018,3804,Drama,8.6,525135.0,Netflix,"nm0001226,nm0000705,nm0171315,nm0002399,nm0002083,nm0002140,nm0003163,nm0788191,nm0002339,nm0000399,nm0568224,nm0001708,nm0001093,nm1347708,nm0206259,nm0590889,nm2385621,nm0000149,nm0336241,nm0804556,nm0225416,nm0295003,nm0542642,nm4945419,nm0772095","nm0203577,nm0229645,nm2802722,nm0247495,nm5620591,nm3458490,nm1184893,nm3521294,nm2422433,nm5940483,nm0961577,nm0542535,nm5265639,nm0166498,nm3542197,nm2920012,nm2842577,nm0395842,nm3105180,nm2059056,nm0128874,nm0543911",TV-MA,1856010,1425.0
tt2309295,tvSeries,Hemlock Grove,Hemlock Grove,2013,2015,46,"Drama,Fantasy,Horror",7.0,42205.0,Netflix,"nm3393440,nm0797455,nm0007008,nm0779830,nm1127632,nm0277655,nm0622112,nm1305344,nm1065402,nm1433996,nm0000750,nm0317382,nm0764776,nm1317262,nm0833191,nm0783751,nm0317328,nm0744834","nm2992029,nm0794106,nm0290130,nm1964043,nm2642918,nm9069579,nm0086694,nm0243019,nm0251050,nm0656700,nm0894156,nm3558363,nm1988994,nm3179596,nm1911869",TV-MA,2309295,42295.0
tt2372162,tvSeries,Orange Is the New Black,Orange Is the New Black,2013,2019,59,"Comedy,Crime,Drama",8.0,316768.0,Netflix,"nm0000530,nm0008971,nm0872841,nm0538744,nm0122140,nm0762191,nm0003802,nm2451007,nm0696059,nm0000149,nm0673400,nm1217103,nm0671992,nm0025978,nm1237416,nm0315298,nm0902939,nm0376006,nm0392237,nm1455688,nm0002835,nm0110644,nm0002973,nm1980806,nm0007096,nm1571761,nm0424800,nm0005169,nm0892264","nm0463176,nm5246353,nm6371396,nm7264226,nm5551149,nm10019325,nm5615332,nm1571761,nm4977841,nm6554308,nm7729221,nm7729220,nm4030641,nm1802607,nm3612790,nm1977228,nm8531569,nm3529149,nm2284959,nm0918853,nm3059675,nm5207499,nm3266399,nm4063230,nm1127337,nm1289832,nm0295286,nm0502039,nm0266198",TV-MA,2372162,1424.0
tt2189461,tvSeries,Marco Polo,Marco Polo,2014,2016,60,"Action,Adventure,Drama",8.0,77293.0,Netflix,"nm0590889,nm0007008,nm0002399,nm0562266,nm1461392,nm1650283,nm0000750,nm0574625","nm0299301,nm4063095,nm3250138,nm0533976,nm0765438,nm0155961,nm2686621,nm2422433,nm1129521,nm0739063",TV-MA,2189461,60699.0
tt3520702,tvSeries,Bloodline,Bloodline,2015,2017,60,"Drama,Thriller",7.9,57529.0,Netflix,"nm0405632,nm0450393,nm0080601,nm2385621,nm0211523,nm0719307,nm0954664,nm0005522,nm0003733,nm0002835,nm0148116,nm0004883,nm0002083,nm0336241,nm0330140,nm0931724,nm0000776,nm0543911","nm0450331,nm0450393,nm0954664,nm3373946,nm1430258,nm5278063,nm0393809,nm2432527,nm0543911,nm1265957,nm1532982,nm0612768,nm0128874,nm0864834,nm1474176,nm3494901,nm0418023,nm0585319,nm0700463",TV-MA,3520702,61986.0
tt3322312,tvSeries,Daredevil,Daredevil,2015,2018,54,"Action,Crime,Drama",8.6,466426.0,Netflix,"nm0008971,nm0839660,nm0387486,nm0320987,nm0528186,nm1879225,nm1305344,nm3421685,nm0215299,nm0272704,nm0327064,nm0437246,nm1879589,nm0877427,nm0323758,nm0797455,nm0881461,nm0262210,nm1089736,nm0315298,nm0391905,nm0528337,nm0589284,nm1288934,nm0952352","nm1152450,nm1206844,nm0498278,nm2375717,nm0282105,nm0300800,nm1578005,nm3054695,nm1385097,nm2279977,nm4927551,nm0677956,nm3059675,nm0215299,nm1274355,nm1140282,nm2184587,nm0445931,nm0894156,nm1636629,nm1590991,nm1551542,nm1161500,nm1721731,nm2581818,nm0940071",TV-MA,3322312,61889.0
tt2431438,tvSeries,Sense8,Sense8,2015,2018,60,"Drama,Mystery,Sci-Fi",8.2,161239.0,Netflix,"nm0905154,nm0905152,nm0574625,nm0878756,nm0321922","nm0833089,nm0905154,nm0905152,nm3097752,nm3290967",TV-MA,2431438,61664.0
tt2707408,tvSeries,Narcos,Narcos,2015,2017,49,"Biography,Crime,Drama",8.8,459579.0,Netflix,"nm1223381,nm2129610,nm2036500,nm1319671,nm0622897,nm0655683,nm2239581","nm0076166,nm0104333,nm1215164,nm1321917,nm3370032,nm2834849,nm1465657,nm2210824,nm1010405,nm2027168,nm1208415,nm2024486,nm1025918,nm5404569,nm0628080,nm0008823,nm3016924,nm1469826,nm1383735,nm1123621,nm2050777,nm4546012,nm3438218,nm3103063,nm0248746,nm1852144",TV-MA,2707408,63351.0
tt2357547,tvSeries,Jessica Jones,Jessica Jones,2015,2019,56,"Action,Crime,Drama",7.9,224144.0,Netflix,"nm0839660,nm0315298,nm0003802,nm0735504,nm0148116,nm1237416,nm0007008,nm0021772,nm1450065,nm0001093,nm0317382,nm0753382,nm1278887,nm0283816,nm0295107,nm0297489,nm0528337,nm0791381,nm0819083,nm1288934,nm0095424,nm0101908,nm0188929,nm0406220,nm0499724,nm1269983,nm1270350,nm8217935","nm1144314,nm7584292,nm0742279,nm2559351,nm5120236,nm2799630,nm4182223,nm2711410,nm2385065,nm0709921,nm0053096,nm1460116,nm0295286,nm3050611,nm0448579,nm0875979,nm0938861,nm3242689,nm1499089,nm3160583,nm0260870",TV-MA,2357547,38472.0
tt4592410,tvSeries,The Get Down,The Get Down,2016,2017,52,"Drama,Music,Musical",8.2,23465.0,Netflix,"nm0080601,nm2425863,nm0076997,nm0227781,nm0525303,nm2033736,nm0424800,nm0872823","nm0012289,nm0525303,nm3228766,nm1119838,nm2584005,nm5150018,nm0742568,nm4394882,nm5732221,nm0313555",TV-MA,4592410,65345.0
tt3322314,tvSeries,Luke Cage,Luke Cage,2016,2018,55,"Action,Crime,Drama",7.3,137913.0,Netflix,"nm0323758,nm1305344,nm0424800,nm0839660,nm0006476,nm0008971,nm0994368,nm0589284,nm0622112,nm0622897,nm0788191,nm0863387,nm0056006,nm3421685,nm0332740,nm2165614,nm1576181,nm0501435,nm0005154,nm0724757,nm0791381","nm1854539,nm2745499,nm0739661,nm0859471,nm4242019,nm8473934,nm3831486,nm3259064,nm4868455,nm3050611,nm0395842,nm0614880,nm0995597,nm0592254,nm3470394",TV-MA,3322314,62126.0
tt4635282,tvSeries,The OA,The OA,2016,2019,60,"Drama,Fantasy,Mystery",7.8,113218.0,Netflix,"nm2610231,nm0354091,nm2326407","nm2610231,nm1779870,nm5505530,nm3346060,nm7153118,nm0063785,nm4759571,nm2614661,nm0096566,nm6263575",TV-MA,4635282,69061.0
tt4834206,tvSeries,A Series of Unfortunate Events,A Series of Unfortunate Events,2017,2019,50,"Adventure,Comedy,Drama",7.8,65625.0,Netflix,"nm0001756,nm0919514,nm0657372,nm0035106,nm0003398,nm1637785,nm0855300","nm3321780,nm1428524,nm6220567,nm1274516,nm1056239,nm4311676",TV-PG,4834206,65294.0
tt3322310,tvSeries,Iron Fist,Iron Fist,2017,2018,55,"Action,Adventure,Crime",6.4,137876.0,Netflix,"nm0839660,nm0001093,nm1879225,nm0003802,nm1278887,nm0323758,nm0387486,nm0753526,nm0764601,nm0788191,nm1160495,nm1288934,nm0021772,nm1068186,nm0095424,nm0229694,nm1089736,nm0391905,nm1353167,nm0665321,nm0003080","nm0118420,nm0437314,nm0859471,nm3742281,nm0528709,nm1056239,nm4063095,nm1161500,nm1830508,nm0670266,nm2385065,nm3470394,nm1360299,nm2943187,nm3513608,nm1835160,nm3130312,nm3805261,nm3569984",TV-MA,3322310,62127.0
tt1837492,tvSeries,13 Reasons Why,13 Reasons Why,2017,2020,60,"Drama,Mystery,Thriller",7.5,311088.0,Netflix,"nm1547859,nm0470971,nm0517877,nm1302591,nm2151374,nm2385621,nm0834947,nm5039329,nm0235852,nm0001726,nm0597673,nm0565336,nm0611683,nm0950506,nm0002083,nm1312731,nm1549343,nm0000777,nm0400486,nm0133773","nm4311145,nm5039329,nm9507493,nm2996954,nm9242487,nm5715980,nm4212091,nm2888280,nm3489958,nm2125164,nm6781848,nm0071299,nm1788547,nm3643006,nm2256631,nm4529789,nm2800988,nm3831486,nm4466705,nm7786255,nm4523059",TV-MA,1837492,66788.0
tt6928052,tvSeries,Free Rein,Free Rein,2017,2019,26,"Action,Adventure,Comedy",7.2,2432.0,Netflix,"nm1637400,nm1595299,nm1398781,nm1964444,nm3160468,nm0908095,nm1318214,nm0723974","nm3278413,nm1590372,nm2283188,nm1011079,nm1268554,nm3948497,nm2490266,nm1215670,nm0750313,nm5200787",TV-G,6928052,72462.0
tt5503718,tvSeries,Gypsy,Gypsy,2017,2017,51,"Drama,Thriller",6.7,18424.0,Netflix,"nm0317328,nm0537199,nm0002399,nm0853374,nm0934525","nm2599842,nm4568816,nm0413005,nm1618266,nm3054695",TV-MA,5503718,66939.0
tt6076336,tvSeries,Greenhouse Academy,Greenhouse Academy,2017,2020,25,"Adventure,Comedy,Drama",6.6,6800.0,Netflix,"nm1937128,nm1166154","nm2073166,nm1328493,nm1052109",TV-PG,6076336,73602.0
tt5290382,tvSeries,Mindhunter,Mindhunter,2017,2019,60,"Crime,Drama,Mystery",8.6,324435.0,Netflix,"nm0000399,nm0002083,nm1497918,nm0438090,nm2105585,nm0231596","nm0235123,nm0647833,nm0671856,nm0232433,nm0587091,nm1964043,nm2176283,nm1136647,nm3571295,nm2105585,nm5505530,nm7153118,nm5616730,nm0147798,nm3961014,nm10725620,nm10921987,nm3077852,nm0582396",TV-MA,5290382,67744.0
tt5675620,tvSeries,The Punisher,The Punisher,2017,2019,53,"Action,Crime,Drama",8.5,258863.0,Netflix,"nm1317262,nm1290515,nm4945419,nm0393661,nm0804556,nm3652021,nm1305344,nm3421685,nm2007278,nm0839660,nm0443181,nm1288934,nm0724757,nm0909608,nm5590177,nm0323758,nm0644397,nm0788191,nm1564798","nm2613887,nm0176689,nm1479450,nm4567237,nm1208415,nm0739661,nm0769123,nm0376429,nm3150062,nm0739063,nm1693963,nm3651006",TV-MA,5675620,67178.0
tt2261227,tvSeries,Altered Carbon,Altered Carbon,2018,2020,60,"Action,Drama,Sci-Fi",7.9,185267.0,Netflix,"nm2007278,nm0403541,nm0323758,nm0724757,nm0764601,nm1012772,nm0387486,nm0336241,nm1068186,nm0003802","nm0436164,nm3975029,nm0219719,nm2655560,nm4386144,nm0085775,nm1068423,nm1068424,nm0625198,nm3197271,nm5099297,nm3162990,nm1854959,nm0675219,nm1041459,nm2468583",TV-MA,2261227,68421.0
tt6297682,tvMiniSeries,Seven Seconds,Seven Seconds,2018,2018,60,"Crime,Drama",7.7,19279.0,Netflix,"nm0317328,nm0225416,nm0001129,nm0358184,nm0003733,nm0000750,nm0080601,nm0640334,nm0537199","nm4021775,nm1184198,nm2800988,nm1120513,nm0127894,nm3118455,nm4300986,nm4110535,nm4474005",TV-MA,6297682,75540.0
tt5232792,tvSeries,Lost in Space,Lost in Space,2018,2021,60,"Adventure,Drama,Family",7.3,104328.0,Netflix,"nm0816074,nm0839660,nm0394012,nm0336241,nm0551076,nm2085752,nm1113890,nm0391905,nm1278887,nm0622112,nm0638354,nm1488618,nm0101908,nm0838198,nm0870295","nm0000740,nm1948885,nm2332952,nm0498424,nm3265695,nm2659146,nm2566002,nm0261922,nm0564948,nm0934574,nm0755967",TV-PG,5232792,3051.0
tt7692572,tvSeries,Ponysitters Club,Ponysitters Club,2017,2018,22,Family,6.3,130.0,Netflix,"nm3452373,nm5650585,nm5028410","nm10014555,nm10014041,nm0278031,nm10014158,nm2817117,nm7636642",0,7692572,79892.0
tt8021824,tvSeries,The Innocents,The Innocents,2018,2018,60,"Drama,Horror,Mystery",6.3,6205.0,Netflix,"nm1879225,nm4385546","nm2039397,nm2715384,nm2050631,nm4111644",TV-MA,8021824,77400.0
tt7569592,tvSeries,Chilling Adventures of Sabrina,Chilling Adventures of Sabrina,2018,2020,60,"Drama,Fantasy,Horror",7.4,106119.0,Netflix,"nm1032600,nm0683478,nm0838198,nm1646022,nm0629152,nm0941276,nm0453003,nm1767218,nm0003922,nm0624423,nm0003080,nm3421685,nm0724757,nm1671066,nm1642908,nm3047498,nm0850102","nm2630745,nm2529335,nm8090030,nm2026757,nm2702617,nm4681618,nm1290141,nm3321780,nm3699298,nm9050216,nm6257074,nm2130745,nm9677490,nm6833639,nm1497363,nm4742648",TV-14,7569592,79242.0
tt8714904,tvSeries,Narcos: Mexico,Narcos: Mexico,2018,2021,50,"Crime,Drama",8.4,91028.0,Netflix,"nm1223381,nm1661334,nm2091911,nm2129610,nm1888700,nm0609944,nm2004888,nm1166781","nm0076166,nm0104333,nm1215164,nm3992849,nm0034754,nm11358731,nm5530796,nm9466544,nm3370032,nm0628080,nm2050777,nm3438218,nm1891775,nm1321917,nm6863995,nm1802374,nm5514532,nm7130723",TV-MA,8714904,80968.0
tt6898970,tvSeries,Tidelands,Tidelands,2018,2018,60,"Crime,Drama,Fantasy",6.8,8774.0,Netflix,"nm1089736,nm1175458,nm1642908,nm0626706","nm2207641,nm1329342,nm0569838,nm0732053,nm4179420",TV-MA,6898970,83381.0
tt8295472,tvSeries,The Order,The Order,2019,2020,60,"Drama,Fantasy,Horror",6.7,32513.0,Netflix,"nm1018148,nm0394012,nm0005138,nm1204568,nm0500685,nm0333239,nm1134770","nm0372773,nm2421483,nm0259275,nm3014258,nm5148446,nm3072627,nm2324230,nm10668971",TV-MA,8295472,82104.0
tt7949204,tvSeries,Chambers,Chambers,2019,2019,60,"Drama,Fantasy,Horror",6.4,9395.0,Netflix,"nm0004234,nm1488800,nm2978148,nm0001282,nm0327466,nm1036527,nm1203789,nm3370884","nm1556992,nm8407221,nm2108496,nm2642918,nm4868455,nm1304613,nm1179937,nm1734038",TV-MA,7949204,80055.0
tt8778064,tvSeries,The Society,The Society,2019,2019,58,"Drama,Mystery,Sci-Fi",7.1,35644.0,Netflix,"nm0923423,nm1989536,nm0341722,nm0136603,nm4945419,nm1184240,nm1843195,nm2223783","nm10677408,nm6320621,nm0450899,nm1493594,nm5945690,nm3873759",TV-MA,8778064,84647.0
tt8860450,tvMiniSeries,What/If,What/If,2019,2019,55,"Drama,Thriller",6.3,16602.0,Netflix,"nm0637518,nm1121978,nm2036500,nm0277655,nm0005088,nm0453003,nm0561524,nm0735276,nm0864936,nm0957198","nm0445958,nm4772704,nm1332931,nm0801900,nm3839225,nm0071299",TV-14,8860450,91363.0
tt9134194,tvSeries,Trinkets,Trinkets,2019,2020,30,"Comedy,Crime,Drama",7.0,13141.0,Netflix,"nm2871451,nm2351144,nm0453270,nm1680829,nm0155704,nm0287198,nm0341722","nm3655562,nm2199696,nm0809006,nm2369611,nm3031582,nm6478534,nm6145158,nm0309087,nm2093276,nm1307248,nm0794252,nm9134965,nm6305018,nm1305006",TV-MA,9134194,89852.0
tt8652642,tvSeries,Wu Assassins,Wu Assassins,2019,2019,44,"Action,Crime,Drama",6.4,14193.0,Netflix,"nm1089736,nm0298691,nm0002749,nm0004152,nm0469813,nm0935395","nm8627212,nm0469813,nm4430515,nm0936210,nm1195342,nm0799562,nm2152831,nm3891867",TV-MA,8652642,86752.0
tt6905542,tvSeries,The Dark Crystal: Age of Resistance,The Dark Crystal: Age of Resistance,2019,2019,60,"Adventure,Family,Fantasy",8.4,26672.0,Netflix,nm0504642,"nm2731620,nm1113276,nm0001345,nm10498137,nm2176993,nm0643973,nm1115022,nm0805133,nm2659146,nm1379821,nm0342057,nm0498424",TV-PG,6905542,71809.0
tt9348692,tvSeries,Criminal: UK,Criminal: UK,2019,2020,43,"Crime,Drama,Mystery",7.7,20973.0,Netflix,nm1637768,"nm1637768,nm0443047",TV-MA,9348692,92926.0
tt8509922,tvSeries,Dolly Parton's Heartstrings,Dolly Parton's Heartstrings,2019,2019,62,"Comedy,Drama,Music",7.6,2383.0,Netflix,"nm0124079,nm1827614,nm0281598,nm0493778,nm0568192,nm0002973,nm0007096,nm8217935","nm0001299,nm0344196,nm0005081,nm0577334,nm0000573,nm0675204,nm1091301,nm0833164,nm0949722",TV-14,8509922,86456.0
tt7403736,tvSeries,V-Wars,V-Wars,2019,2019,60,"Drama,Horror,Sci-Fi",6.0,14925.0,Netflix,"nm0877427,nm0779830,nm1543846,nm0333239,nm0744794,nm0813812","nm11181194,nm0065949,nm11181193,nm2456990,nm0204657,nm5898651,nm11181196,nm11181195,nm0002766,nm0491462,nm3044026,nm1922268,nm7186988",TV-MA,7403736,81559.0
tt7913450,tvSeries,Soundtrack,Soundtrack,2019,2019,56,"Drama,Musical",6.8,2212.0,Netflix,"nm0004610,nm0335337,nm1846132,nm1488800,nm0673400,nm1127336","nm2085100,nm1127336,nm10305682,nm6148520,nm0769541,nm5912312,nm0469648,nm10766882",16,7913450,96095.0
tt7671598,tvSeries,Messiah,Messiah,2020,2020,43,"Drama,Mystery,Thriller",7.6,46116.0,Netflix,"nm0574625,nm0940668","nm1821879,nm8334003,nm0678104,nm2503262,nm4037967,nm0739063,nm4391309,nm2355510",TV-MA,7671598,81292.0
tt9117054,tvSeries,Spinning Out,Spinning Out,2020,2020,48,"Drama,Sport",7.6,16512.0,Netflix,"nm0368602,nm0020491,nm0047425,nm0000750","nm6233868,nm1243646,nm0528709,nm3418056,nm2408983,nm5745999,nm0750313",TV-MA,9117054,83050.0
tt8826128,tvSeries,October Faction,October Faction,2020,2020,39,"Adventure,Drama,Fantasy",6.2,12216.0,Netflix,"nm1962311,nm0001227,nm0292468,nm0454307,nm0795803","nm0454307,nm5698260,nm0632051,nm3911214,nm4787010,nm5139222,nm0086652,nm0833971,nm0861674",TV-MA,8826128,93826.0
tt9698480,tvMiniSeries,The Stranger,The Stranger,2020,2020,363,"Crime,Drama,Mystery",7.3,56928.0,Netflix,"nm1637821,nm0703854","nm1454192,nm0110662,nm0285795,nm10711954,nm3492152",TV-MA,9698480,96608.0
tt9426290,tvSeries,Queen Sono,Queen Sono,2020,2020,43,"Action,Crime,Drama",6.2,1368.0,Netflix,"nm1616879,nm6838196","nm1616879,nm6004756",TV-MA,9426290,96676.0
tt8741648,tvSeries,The Letter for the King,The Letter for the King,2020,2020,0,"Action,Adventure,Family",6.0,8238.0,Netflix,"nm3110964,nm1790560,nm0391739","nm0204030,nm1096337,nm0187912,nm4111644,nm2739658,nm9044449",TV-PG,8741648,99356.0
tt8403664,tvMiniSeries,The English Game,The English Game,2020,2020,281,"Drama,History,Sport",7.6,16627.0,Netflix,"nm0299563,nm1122945","nm11434749,nm0153166,nm4088065,nm0183122,nm0271501,nm1460452,nm0038864,nm2199316,nm2397390",TV-14,8403664,100052.0
tt9827854,tvMiniSeries,Hollywood,Hollywood,2020,2020,347,"Drama,History",7.5,40005.0,Netflix,"nm4270072,nm0881461,nm0590889,nm0614682,nm0950506","nm0107302,nm0614682,nm1424318,nm4270072,nm8512806",TV-MA,9827854,87050.0
tt9073958,tvSeries,White Lines,White Lines,2020,2020,60,"Crime,Drama,Mystery",6.6,18234.0,Netflix,"nm0358327,nm1060986,nm0915416","nm1210565,nm4674670,nm2943989,nm2651446,nm1212037,nm5654815,nm8996721",TV-MA,9073958,90265.0
tt12574336,tvSeries,Homemade,Homemade,2020,0,138,Drama,6.1,877.0,Netflix,"nm3235877,nm1135329,nm1290515,nm0149446,nm0350454,nm0442905,nm1701024,nm1883257,nm0133326,nm1868177,nm3534176,nm0533284,nm1121126,nm1848588,nm2509638,nm0771923,nm0815204,nm0829576","nm2213147,nm1883257,nm0585747,nm3235877,nm9161435,nm0074488,nm9161436,nm1135329,nm1802053,nm1290515,nm0149446,nm11708942,nm1227232,nm11708943,nm2178754,nm2884309,nm0350454,nm11708944,nm0133326,nm10708850,nm1868177,nm3534176,nm0533284,nm5010127,nm3227034,nm1121126,nm2509638,nm0771923,nm0815204,nm0829576,nm1471503",,12574336,105465.0
tt8210856,tvSeries,Cursed,Cursed,2020,2020,60,"Adventure,Drama,Fantasy",6.0,32279.0,Netflix,"nm1113890,nm0626706,nm0297489,nm2564973","nm0588340,nm1117226,nm0923980,nm1771570,nm2109010,nm4611331,nm2611372",TV-MA,8210856,83125.0
tt8787802,tvSeries,Away,Away,2020,2020,50,"Drama,Romance,Sci-Fi",6.6,25436.0,Netflix,"nm0101741,nm0104851,nm0400486,nm0718001,nm1288934,nm0001880","nm6999214,nm2629489,nm10400269,nm2713351,nm0265557,nm0441300,nm3958656",TV-14,8787802,89233.0
tt12313074,tvMiniSeries,Social Distance,Social Distance,2020,2020,0,"Comedy,Drama",6.0,710.0,Netflix,"nm1449136,nm0008971,nm0055493,nm0673400,nm0762191,nm0768957,nm0892264","nm4977841,nm0918853,nm3612790,nm6371396,nm3529149,nm10094018,nm6554308,nm10019325",16,12313074,110862.0
tt10473150,tvSeries,Grand Army,Grand Army,2020,2020,0,Drama,7.5,8709.0,Netflix,"nm1036574,nm0811611,nm2064480,nm0552140,nm0899364","nm6619196,nm8407221,nm1960849,nm4083350,nm1799122,nm9488121,nm2581818,nm4011334",TV-MA,10473150,104229.0
tt1758589,tvSeries,Dash & Lily,Dash & Lily,2020,2020,0,"Comedy,Drama,Romance",7.5,22756.0,Netflix,"nm0000625,nm2408871,nm0797869","nm2578825,nm2832819,nm4739522,nm4790700,nm4311676,nm0053322",TV-14,1758589,111625.0
tt9421868,tvSeries,Selena: The Series,Selena: The Series,2020,2021,40,"Biography,Drama,Music",7.0,4907.0,Netflix,"nm1659777,nm2048922","nm8700306,nm3196204,nm4160695,nm3827245,nm3688118,nm1956655,nm3625208,nm12542016,nm2910224,nm7260888,nm12542017,nm4772704,nm1818250",TV-PG,9421868,97180.0
tt10767748,tvSeries,Tiny Pretty Things,Tiny Pretty Things,2020,2020,60,"Drama,Mystery,Thriller",5.9,10295.0,Netflix,"nm0716813,nm0001219,nm0367524,nm0005088,nm0611983","nm12145551,nm6858872,nm7309344,nm1721648,nm7076156,nm10895540,nm0533853",TV-MA,10767748,113246.0
tt12083014,tvSeries,Zero Chill,Zero Chill,2021,2021,35,"Comedy,Drama,Family",5.7,1749.0,Netflix,"nm0388745,nm1318214","nm1011079,nm1718999,nm1254838,nm2490266,nm3278413,nm1590372,nm2655805",10,12083014,120849.0
tt10893694,tvSeries,The Irregulars,The Irregulars,2021,2021,0,"Crime,Drama,Fantasy",6.1,16799.0,Netflix,"nm0013140,nm12181762,nm4299757","nm3635428,nm12155775",TV-14,10893694,98187.0
tt5774002,tvSeries,Jupiter's Legacy,Jupiter's Legacy,2021,2021,56,"Action,Adventure,Drama",6.7,40654.0,Netflix,"nm0104851,nm6501824,nm0215299,nm1305344","nm6269516,nm0215299,nm2629398,nm2092839,nm3882234,nm5371704,nm2422433,nm4868455,nm3162990",TV-MA,5774002,93484.0
tt9073940,tvSeries,Hit & Run,Hit & Run,2021,2021,60,"Action,Crime,Drama",7.0,10740.0,Netflix,"nm1450065,nm3163149,nm0054954","nm7216957,nm0696518,nm2443797,nm0948820,nm7130723,nm2187301,nm2960893,nm2077866,nm0783180,nm0940963",TV-MA,9073940,124416.0
tt1267295,tvSeries,Cowboy Bebop,Cowboy Bebop,2021,2021,58,"Action,Adventure,Comedy",6.7,42944.0,Netflix,"nm3421685,nm0003150","nm8331903,nm2391773,nm1236653,nm0342057,nm6381113,nm0975307,nm0498424,nm0755967",TV-14,1267295,30991.0
tt4160920,tvSeries,Richie Rich,Richie Rich,2015,2015,22,Comedy,3.3,1309.0,Netflix,"nm0004597,nm0507629,nm0483302,nm0540591,nm0899085,nm0959034","nm2621227,nm3130543,nm2773767,nm5486466,nm1510585,nm1038093,nm1807216,nm1740771",TV-PG,4160920,62626.0
tt3339966,tvSeries,Unbreakable Kimmy Schmidt,Unbreakable Kimmy Schmidt,2015,2020,30,Comedy,7.6,77607.0,Netflix,"nm0788426,nm0257554,nm0565063,nm0768957,nm0962378,nm0926526,nm0390844,nm0579318,nm0962849,nm1061622,nm1390496,nm0769135,nm0392237,nm0000114,nm0506613,nm0726642,nm0541562,nm0184873,nm1658104,nm0920950","nm1061622,nm0275486,nm2337847,nm2227704,nm1633902,nm0798881,nm1905395,nm5168001,nm0120994,nm4137632,nm6008860,nm1010032,nm0796875,nm2590660,nm3124028,nm3186942,nm7411856,nm3877887,nm3374402,nm7029677,nm2852840",TV-14,3339966,61671.0
tt4341500,tvMiniSeries,Wet Hot American Summer: First Day of Camp,Wet Hot American Summer: First Day of Camp,2015,2015,30,Comedy,7.3,24990.0,Netflix,nm0906476,"nm3975695,nm3636582,nm1812566,nm0283905,nm2543661,nm1511524,nm4779624,nm4054218,nm0795290,nm0906476,nm6063385,nm4975569",TV-MA,4341500,61967.0
tt4861760,tvSeries,Project Mc²,Project Mc²,2015,2017,26,Family,6.2,1251.0,Netflix,"nm0295919,nm2991889,nm1060984,nm0733227,nm1451137,nm0363473","nm0035076,nm0036961,nm2169608,nm1665603,nm1194570,nm4306620,nm0441338,nm3855179,nm0077111,nm14772734,nm2578204,nm1024115,nm1309774,nm1618252",TV-G,4861760,63454.0
tt4574708,tvSeries,W/Bob and David,W/Bob and David,2015,2015,30,Comedy,7.3,4604.0,Netflix,"nm0874133,nm0316139,nm0938471,nm0051972","nm0042006,nm0189144,nm0388875,nm0426678,nm0644021,nm0644022,nm0692634,nm0729556,nm0821786,nm0006670,nm2780474,nm2091031",19,4574708,64113.0
tt4061080,tvSeries,Love,Love,2016,2018,50,"Comedy,Drama,Romance",7.6,45405.0,Netflix,"nm0390657,nm1119645,nm0795290,nm0962849,nm0805476,nm1846132,nm0304091,nm0568840,nm0000114,nm0286715,nm0031976,nm1891632,nm1493163,nm3319021","nm0031976,nm5039571,nm1770256,nm0286715,nm0454626,nm1494121,nm2692147,nm2485374,nm5087940,nm5100890,nm4147820",TV-MA,4061080,53606.0
tt3986586,tvSeries,Fuller House,Fuller House,2016,2020,30,"Comedy,Drama,Family",6.7,29069.0,Netflix,"nm0180902,nm0148252,nm0959034,nm0842332,nm0507629,nm0566849,nm0291449,nm0005088,nm1874800,nm1339949,nm0755965,nm0546756,nm0183417,nm0005205,nm0579318,nm0121026,nm0771673,nm0005601","nm0291449,nm8643131,nm3127081,nm2574117,nm5232442,nm7957459,nm5566170,nm0049747,nm0066864,nm0257171,nm0257177,nm0450787,nm0450805,nm0354863,nm0114187,nm0564664,nm1349088,nm0998813,nm0366507,nm0331946,nm0856829,nm0172381,nm5795214,nm0276621,nm0035076,nm1728301,nm1144729,nm0183417,nm0445289,nm4058421,nm0794705,nm1473012,nm4302381,nm0217648,nm0053347,nm5656243,nm3531738,nm5263849",TV-Y7,3986586,63623.0
tt4973548,tvSeries,Flaked,Flaked,2016,2017,30,"Comedy,Drama,Romance",7.2,12342.0,Netflix,"nm0002892,nm0001139,nm0330347,nm0817447,nm0075728,nm0417794,nm0004715,nm1746309","nm0004715,nm1746309,nm0039101,nm3632835,nm0101298,nm1307539,nm0721725,nm1770543,nm0885016",TV-MA,4973548,65315.0
tt5228026,tvSeries,The Characters,The Characters,2016,2016,32,Comedy,5.4,975.0,Netflix,nm3760083,"nm2547958,nm5707880,nm2440581,nm3625953,nm4696553,nm3434305,nm2385671,nm6888035,nm1944055,nm3987491,nm7225745,nm5566812,nm8445562,nm4200503,nm5625020,nm1712583,nm6417913,nm4278387,nm3999242,nm4696339,nm3585980",TV-MA,5228026,65977.0
